matchtime,goes_class_ind,noaa_ar,goes_class,C,M,X,C+,M+,X+,ar_noaanum,LOCATION,Carrington_long,AREA,Z,Longitude_extent,No_sunspots,MAGTYPE,AR issue_date,Latitude,Longitude
4961,2002-03-17 00:30,M,9871,M4.0,0,1,0,1,1,0,9871.0,S21E31,140.0,280.0,EAO,13.0,13.0,BETA,2002-03-17 00:30,-21.0,-31.0
4962,2002-03-18 00:30,C,9870,C6.2,1,0,0,1,0,0,9870.0,S20W20,178.0,120.0,HAX,2.0,1.0,ALPHA,2002-03-18 00:30,-20.0,20.0
4963,2002-03-18 00:30,C,9871,C3.5,1,0,0,1,0,0,9871.0,S18E20,138.0,330.0,ESO,13.0,15.0,BETA,2002-03-18 00:30,-18.0,-20.0
4964,2002-03-18 00:30,C,9870,C3.6,1,0,0,1,0,0,9870.0,S20W20,178.0,120.0,HAX,2.0,1.0,ALPHA,2002-03-18 00:30,-20.0,20.0
4965,2002-03-18 00:30,C,9871,C8.9,1,0,0,1,0,0,9871.0,S18E20,138.0,330.0,ESO,13.0,15.0,BETA,2002-03-18 00:30,-18.0,-20.0
4966,2002-03-18 00:30,C,9871,C2.1,1,0,0,1,0,0,9871.0,S18E20,138.0,330.0,ESO,13.0,15.0,BETA,2002-03-18 00:30,-18.0,-20.0
4967,2002-03-19 00:30,C,9866,C1.8,1,0,0,1,0,0,9866.0,S09W46,191.0,290.0,EAI,13.0,16.0,BETA-GAMMA-DELTA,2002-03-19 00:30,-9.0,46.0
4968,2002-03-19 00:30,M,9866,M1.0,0,1,0,1,1,0,9866.0,S09W46,191.0,290.0,EAI,13.0,16.0,BETA-GAMMA-DELTA,2002-03-19 00:30,-9.0,46.0
4969,2002-03-20 00:30,C,9875,C1.9,1,0,0,1,0,0,9875.0,S19E62,70.0,10.0,HSX,1.0,1.0,ALPHA,2002-03-20 00:30,-19.0,-62.0
4970,2002-03-20 00:30,C,9866,C4.0,1,0,0,1,0,0,9866.0,S09W59,191.0,290.0,EAI,12.0,10.0,BETA-GAMMA,2002-03-20 00:30,-9.0,59.0
4971,2002-03-20 00:30,C,9870,C5.7,1,0,0,1,0,0,9870.0,S20W47,179.0,80.0,CAO,5.0,8.0,BETA,2002-03-20 00:30,-20.0,47.0
4972,2002-03-21 00:30,C,9873,C3.0,1,0,0,1,0,0,9873.0,S17W49,168.0,50.0,DAO,9.0,5.0,BETA,2002-03-21 00:30,-17.0,49.0
4973,2002-03-21 00:30,C,9866,C5.9,1,0,0,1,0,0,9866.0,S08W73,192.0,270.0,EAO,13.0,5.0,BETA-GAMMA,2002-03-21 00:30,-8.0,73.0
4974,2002-03-21 00:30,C,9871,C1.3,1,0,0,1,0,0,9871.0,S19W19,138.0,240.0,EAO,13.0,14.0,BETA,2002-03-21 00:30,-19.0,19.0
4975,2002-03-22 00:30,C,9876,C1.5,1,0,0,1,0,0,9876.0,S15E54,52.0,50.0,CAO,6.0,3.0,BETA,2002-03-22 00:30,-15.0,-54.0
4976,2002-03-23 00:30,C,9876,C1.1,1,0,0,1,0,0,9876.0,S16E44,48.0,80.0,DSO,10.0,7.0,BETA,2002-03-23 00:30,-16.0,-44.0
4977,2002-03-23 00:30,C,9878,C2.1,1,0,0,1,0,0,9878.0,N08E53,39.0,150.0,DAO,10.0,9.0,BETA,2002-03-23 00:30,8.0,-53.0
4978,2002-03-23 00:30,C,9876,C3.2,1,0,0,1,0,0,9876.0,S16E44,48.0,80.0,DSO,10.0,7.0,BETA,2002-03-23 00:30,-16.0,-44.0
4979,2002-03-23 00:30,C,9876,C3.5,1,0,0,1,0,0,9876.0,S16E44,48.0,80.0,DSO,10.0,7.0,BETA,2002-03-23 00:30,-16.0,-44.0
4980,2002-03-23 00:30,C,9876,C2.6,1,0,0,1,0,0,9876.0,S16E44,48.0,80.0,DSO,10.0,7.0,BETA,2002-03-23 00:30,-16.0,-44.0
4981,2002-03-24 00:30,C,9876,C5.1,1,0,0,1,0,0,9876.0,S16E30,49.0,160.0,EAO,12.0,18.0,BETA,2002-03-24 00:30,-16.0,-30.0
4982,2002-03-24 00:30,C,9881,C4.5,1,0,0,1,0,0,9881.0,S04W20,99.0,20.0,BXO,6.0,4.0,BETA,2002-03-24 00:30,-4.0,20.0
4983,2002-03-25 00:30,C,9878,C6.0,1,0,0,1,0,0,9878.0,N09E28,38.0,100.0,ESI,13.0,16.0,BETA-GAMMA,2002-03-25 00:30,9.0,-28.0
4984,2002-03-25 00:30,C,9878,C1.8,1,0,0,1,0,0,9878.0,N09E28,38.0,100.0,ESI,13.0,16.0,BETA-GAMMA,2002-03-25 00:30,9.0,-28.0
4985,2002-03-25 00:30,C,9878,C9.8,1,0,0,1,0,0,9878.0,N09E28,38.0,100.0,ESI,13.0,16.0,BETA-GAMMA,2002-03-25 00:30,9.0,-28.0
4986,2002-03-26 00:30,C,9878,C3.0,1,0,0,1,0,0,9878.0,N08E15,38.0,150.0,ESI,14.0,18.0,BETA-GAMMA,2002-03-26 00:30,8.0,-15.0
4987,2002-03-26 00:30,C,9881,C2.1,1,0,0,1,0,0,9881.0,S03W48,101.0,130.0,DAO,6.0,14.0,BETA,2002-03-26 00:30,-3.0,48.0
4988,2002-03-26 00:30,C,9881,C1.5,1,0,0,1,0,0,9881.0,S03W48,101.0,130.0,DAO,6.0,14.0,BETA,2002-03-26 00:30,-3.0,48.0
4989,2002-03-28 00:30,C,9882,C1.4,1,0,0,1,0,0,9882.0,N16E01,25.0,50.0,DRO,8.0,7.0,BETA,2002-03-28 00:30,16.0,-1.0
4990,2002-03-28 00:30,C,9885,C1.6,1,0,0,1,0,0,9885.0,N11E69,317.0,120.0,DAO,7.0,4.0,BETA,2002-03-28 00:30,11.0,-69.0
4991,2002-03-29 00:30,C,9880,C2.5,1,0,0,1,0,0,9880.0,N09W63,76.0,210.0,DAO,10.0,13.0,BETA,2002-03-29 00:30,9.0,63.0
4992,2002-03-29 00:30,C,9880,C3.1,1,0,0,1,0,0,9880.0,N09W63,76.0,210.0,DAO,10.0,13.0,BETA,2002-03-29 00:30,9.0,63.0
4993,2002-03-29 00:30,C,9884,C6.5,1,0,0,1,0,0,9884.0,S19E25,348.0,40.0,CRO,5.0,7.0,BETA,2002-03-29 00:30,-19.0,-25.0
4994,2002-03-29 00:30,C,9887,C3.7,1,0,0,1,0,0,,,,,,,,,,,
4995,2002-03-30 00:30,C,9885,C1.9,1,0,0,1,0,0,9885.0,N12E44,316.0,460.0,EAI,15.0,25.0,BETA-GAMMA,2002-03-30 00:30,12.0,-44.0
4996,2002-03-30 00:30,C,9885,C5.1,1,0,0,1,0,0,9885.0,N12E44,316.0,460.0,EAI,15.0,25.0,BETA-GAMMA,2002-03-30 00:30,12.0,-44.0
4997,2002-03-30 00:30,M,9885,M3.4,0,1,0,1,1,0,9885.0,N12E44,316.0,460.0,EAI,15.0,25.0,BETA-GAMMA,2002-03-30 00:30,12.0,-44.0
4998,2002-03-30 00:30,C,9885,C4.5,1,0,0,1,0,0,9885.0,N12E44,316.0,460.0,EAI,15.0,25.0,BETA-GAMMA,2002-03-30 00:30,12.0,-44.0
4999,2002-03-31 00:30,C,9885,C2.9,1,0,0,1,0,0,9885.0,N11E27,320.0,580.0,EKI,13.0,32.0,BETA-GAMMA-DELTA,2002-03-31 00:30,11.0,-27.0
5000,2002-03-31 00:30,M,9885,M1.0,0,1,0,1,1,0,9885.0,N11E27,320.0,580.0,EKI,13.0,32.0,BETA-GAMMA-DELTA,2002-03-31 00:30,11.0,-27.0
5001,2002-03-31 00:30,C,9886,C5.2,1,0,0,1,0,0,9886.0,N12E42,305.0,80.0,DAO,8.0,8.0,BETA,2002-03-31 00:30,12.0,-42.0
5002,2002-04-01 00:30,C,9885,C1.9,1,0,0,1,0,0,9885.0,N10E14,320.0,600.0,FKI,16.0,19.0,BETA-GAMMA,2002-04-01 00:30,10.0,-14.0
5003,2002-04-01 00:30,C,9886,C3.0,1,0,0,1,0,0,9886.0,N11E30,304.0,100.0,DSO,9.0,8.0,BETA,2002-04-01 00:30,11.0,-30.0
5004,2002-04-02 00:30,C,9887,C2.2,1,0,0,1,0,0,9887.0,N01E24,297.0,490.0,DKI,10.0,25.0,BETA-GAMMA,2002-04-02 00:30,1.0,-24.0
5005,2002-04-02 00:30,C,9887,C4.0,1,0,0,1,0,0,9887.0,N01E24,297.0,490.0,DKI,10.0,25.0,BETA-GAMMA,2002-04-02 00:30,1.0,-24.0
5006,2002-04-02 00:30,C,9887,C3.3,1,0,0,1,0,0,9887.0,N01E24,297.0,490.0,DKI,10.0,25.0,BETA-GAMMA,2002-04-02 00:30,1.0,-24.0
5007,2002-04-02 00:30,C,9887,C2.6,1,0,0,1,0,0,9887.0,N01E24,297.0,490.0,DKI,10.0,25.0,BETA-GAMMA,2002-04-02 00:30,1.0,-24.0
5008,2002-04-02 00:30,C,9887,C2.5,1,0,0,1,0,0,9887.0,N01E24,297.0,490.0,DKI,10.0,25.0,BETA-GAMMA,2002-04-02 00:30,1.0,-24.0
5009,2002-04-02 00:30,C,9887,C1.1,1,0,0,1,0,0,9887.0,N01E24,297.0,490.0,DKI,10.0,25.0,BETA-GAMMA,2002-04-02 00:30,1.0,-24.0
5010,2002-04-02 00:30,C,9887,C2.8,1,0,0,1,0,0,9887.0,N01E24,297.0,490.0,DKI,10.0,25.0,BETA-GAMMA,2002-04-02 00:30,1.0,-24.0
5011,2002-04-03 00:30,C,9887,C1.8,1,0,0,1,0,0,9887.0,N02E11,296.0,700.0,EKI,12.0,48.0,BETA-GAMMA,2002-04-03 00:30,2.0,-11.0
5012,2002-04-03 00:30,C,9888,C1.3,1,0,0,1,0,0,9888.0,S12E19,288.0,250.0,DAI,9.0,24.0,BETA,2002-04-03 00:30,-12.0,-19.0
5013,2002-04-04 00:30,C,9893,C2.8,1,0,0,1,0,0,9893.0,N18E78,216.0,30.0,HSX,5.0,1.0,ALPHA,2002-04-04 00:30,18.0,-78.0
5014,2002-04-04 00:30,C,9893,C9.8,1,0,0,1,0,0,9893.0,N18E78,216.0,30.0,HSX,5.0,1.0,ALPHA,2002-04-04 00:30,18.0,-78.0
5015,2002-04-04 00:30,C,9888,C3.0,1,0,0,1,0,0,9888.0,S13E07,287.0,250.0,DHO,9.0,13.0,BETA,2002-04-04 00:30,-13.0,-7.0
5016,2002-04-04 00:30,C,9885,C3.0,1,0,0,1,0,0,9885.0,N13W26,320.0,500.0,EKO,15.0,17.0,BETA-GAMMA,2002-04-04 00:30,13.0,26.0
5017,2002-04-04 00:30,C,9893,C2.0,1,0,0,1,0,0,9893.0,N18E78,216.0,30.0,HSX,5.0,1.0,ALPHA,2002-04-04 00:30,18.0,-78.0
5018,2002-04-05 00:30,C,9885,C1.6,1,0,0,1,0,0,9885.0,N13W39,320.0,510.0,EHI,15.0,27.0,BETA-GAMMA,2002-04-05 00:30,13.0,39.0
5019,2002-04-05 00:30,C,9887,C2.5,1,0,0,1,0,0,9887.0,N02W16,297.0,720.0,EKI,12.0,26.0,BETA-GAMMA,2002-04-05 00:30,2.0,16.0
5020,2002-04-05 00:30,C,9893,C3.4,1,0,0,1,0,0,9893.0,N18E64,217.0,250.0,EHO,11.0,8.0,BETA,2002-04-05 00:30,18.0,-64.0
5021,2002-04-05 00:30,C,9886,C3.0,1,0,0,1,0,0,9886.0,N13W24,305.0,100.0,DSO,8.0,16.0,BETA,2002-04-05 00:30,13.0,24.0
5022,2002-04-05 00:30,C,9885,C2.9,1,0,0,1,0,0,9885.0,N13W39,320.0,510.0,EHI,15.0,27.0,BETA-GAMMA,2002-04-05 00:30,13.0,39.0
5023,2002-04-05 00:30,C,9885,C3.0,1,0,0,1,0,0,9885.0,N13W39,320.0,510.0,EHI,15.0,27.0,BETA-GAMMA,2002-04-05 00:30,13.0,39.0
5024,2002-04-06 00:30,C,9893,C9.5,1,0,0,1,0,0,9893.0,N19E53,215.0,320.0,EAI,14.0,15.0,BETA-GAMMA,2002-04-06 00:30,19.0,-53.0
5025,2002-04-06 00:30,C,9887,C2.6,1,0,0,1,0,0,9887.0,N03W29,297.0,690.0,EKI,14.0,23.0,BETA-GAMMA,2002-04-06 00:30,3.0,29.0
5026,2002-04-06 00:30,C,9893,C1.2,1,0,0,1,0,0,9893.0,N19E53,215.0,320.0,EAI,14.0,15.0,BETA-GAMMA,2002-04-06 00:30,19.0,-53.0
5027,2002-04-06 00:30,C,9893,C2.0,1,0,0,1,0,0,9893.0,N19E53,215.0,320.0,EAI,14.0,15.0,BETA-GAMMA,2002-04-06 00:30,19.0,-53.0
5028,2002-04-07 00:30,C,9899,C9.6,1,0,0,1,0,0,9899.0,N18E72,183.0,160.0,HAX,2.0,1.0,ALPHA,2002-04-07 00:30,18.0,-72.0
5029,2002-04-07 00:30,C,9893,C1.7,1,0,0,1,0,0,9893.0,N19E40,215.0,370.0,EKI,15.0,21.0,BETA-GAMMA,2002-04-07 00:30,19.0,-40.0
5030,2002-04-07 00:30,C,9893,C2.7,1,0,0,1,0,0,9893.0,N19E40,215.0,370.0,EKI,15.0,21.0,BETA-GAMMA,2002-04-07 00:30,19.0,-40.0
5031,2002-04-07 00:30,C,9893,C6.0,1,0,0,1,0,0,9893.0,N19E40,215.0,370.0,EKI,15.0,21.0,BETA-GAMMA,2002-04-07 00:30,19.0,-40.0
5032,2002-04-07 00:30,C,9898,C4.4,1,0,0,1,0,0,9898.0,S19E66,189.0,40.0,DAO,3.0,2.0,BETA,2002-04-07 00:30,-19.0,-66.0
5033,2002-04-08 00:30,C,9899,C2.1,1,0,0,1,0,0,9899.0,N18E59,183.0,180.0,HSX,2.0,1.0,ALPHA,2002-04-08 00:30,18.0,-59.0
5034,2002-04-08 00:30,C,9901,C5.1,1,0,0,1,0,0,9901.0,N20E37,204.0,60.0,BXO,6.0,8.0,BETA,2002-04-08 00:30,20.0,-37.0
5035,2002-04-08 00:30,C,9899,C4.7,1,0,0,1,0,0,9899.0,N18E59,183.0,180.0,HSX,2.0,1.0,ALPHA,2002-04-08 00:30,18.0,-59.0
5036,2002-04-08 00:30,C,9901,C2.1,1,0,0,1,0,0,9901.0,N20E37,204.0,60.0,BXO,6.0,8.0,BETA,2002-04-08 00:30,20.0,-37.0
5037,2002-04-08 00:30,C,9898,C2.0,1,0,0,1,0,0,9898.0,S18E53,188.0,30.0,BXO,3.0,4.0,BETA,2002-04-08 00:30,-18.0,-53.0
5038,2002-04-08 00:30,C,9899,C2.1,1,0,0,1,0,0,9899.0,N18E59,183.0,180.0,HSX,2.0,1.0,ALPHA,2002-04-08 00:30,18.0,-59.0
5039,2002-04-08 00:30,C,9887,C1.5,1,0,0,1,0,0,9887.0,N02W56,297.0,560.0,EKO,14.0,15.0,BETA-GAMMA,2002-04-08 00:30,2.0,56.0
5040,2002-04-08 00:30,C,9888,C2.1,1,0,0,1,0,0,9888.0,S11W45,287.0,160.0,HKX,3.0,5.0,ALPHA,2002-04-08 00:30,-11.0,45.0
5041,2002-04-08 00:30,C,9898,C2.3,1,0,0,1,0,0,9898.0,S18E53,188.0,30.0,BXO,3.0,4.0,BETA,2002-04-08 00:30,-18.0,-53.0
5042,2002-04-08 00:30,C,9899,C6.1,1,0,0,1,0,0,9899.0,N18E59,183.0,180.0,HSX,2.0,1.0,ALPHA,2002-04-08 00:30,18.0,-59.0
5043,2002-04-09 00:30,M,9899,M2.1,0,1,0,1,1,0,9899.0,N18E46,183.0,220.0,CKO,4.0,3.0,BETA,2002-04-09 00:30,18.0,-46.0
5044,2002-04-09 00:30,C,9899,C7.9,1,0,0,1,0,0,9899.0,N18E46,183.0,220.0,CKO,4.0,3.0,BETA,2002-04-09 00:30,18.0,-46.0
5045,2002-04-10 00:30,C,9899,C5.6,1,0,0,1,0,0,9899.0,N18E33,183.0,190.0,DSO,6.0,6.0,BETA,2002-04-10 00:30,18.0,-33.0
5046,2002-04-10 00:30,C,9899,C2.4,1,0,0,1,0,0,9899.0,N18E33,183.0,190.0,DSO,6.0,6.0,BETA,2002-04-10 00:30,18.0,-33.0
5047,2002-04-10 00:30,C,9899,C4.3,1,0,0,1,0,0,9899.0,N18E33,183.0,190.0,DSO,6.0,6.0,BETA,2002-04-10 00:30,18.0,-33.0
5048,2002-04-10 00:30,M,9893,M8.2,0,1,0,1,1,0,9893.0,N19W00,215.0,490.0,EAI,13.0,25.0,BETA-GAMMA-DELTA,2002-04-10 00:30,19.0,0.0
5049,2002-04-10 00:30,C,9893,C4.2,1,0,0,1,0,0,9893.0,N19W00,215.0,490.0,EAI,13.0,25.0,BETA-GAMMA-DELTA,2002-04-10 00:30,19.0,0.0
5050,2002-04-10 00:30,M,9899,M1.6,0,1,0,1,1,0,9899.0,N18E33,183.0,190.0,DSO,6.0,6.0,BETA,2002-04-10 00:30,18.0,-33.0
5051,2002-04-10 00:30,C,9900,C3.2,1,0,0,1,0,0,9900.0,S29W19,234.0,180.0,EAI,12.0,20.0,BETA,2002-04-10 00:30,-29.0,19.0
5052,2002-04-11 00:30,C,9893,C9.9,1,0,0,1,0,0,9893.0,N19W14,216.0,300.0,EKI,13.0,20.0,BETA-GAMMA,2002-04-11 00:30,19.0,14.0
5053,2002-04-11 00:30,C,9900,C4.4,1,0,0,1,0,0,9900.0,S28W32,234.0,110.0,ESI,11.0,18.0,BETA-GAMMA,2002-04-11 00:30,-28.0,32.0
5054,2002-04-11 00:30,C,9904,C9.2,1,0,0,1,0,0,9904.0,S16W21,223.0,50.0,CSO,4.0,6.0,BETA-GAMMA-DELTA,2002-04-11 00:30,-16.0,21.0
5055,2002-04-11 00:30,C,9893,C1.6,1,0,0,1,0,0,9893.0,N19W14,216.0,300.0,EKI,13.0,20.0,BETA-GAMMA,2002-04-11 00:30,19.0,14.0
5056,2002-04-12 00:30,C,9906,C1.8,1,0,0,1,0,0,9906.0,S16E40,149.0,80.0,DSO,5.0,9.0,BETA,2002-04-12 00:30,-16.0,-40.0
5057,2002-04-12 00:30,C,9907,C5.0,1,0,0,1,0,0,9907.0,S04E74,115.0,200.0,DSO,10.0,10.0,BETA,2002-04-12 00:30,-4.0,-74.0
5058,2002-04-12 00:30,C,9899,C3.4,1,0,0,1,0,0,9899.0,N18E09,180.0,210.0,DAO,5.0,6.0,BETA,2002-04-12 00:30,18.0,-9.0
5059,2002-04-12 00:30,C,9906,C3.0,1,0,0,1,0,0,9906.0,S16E40,149.0,80.0,DSO,5.0,9.0,BETA,2002-04-12 00:30,-16.0,-40.0
5060,2002-04-12 00:30,C,9907,C7.7,1,0,0,1,0,0,9907.0,S04E74,115.0,200.0,DSO,10.0,10.0,BETA,2002-04-12 00:30,-4.0,-74.0
5061,2002-04-12 00:30,M,9901,M4.0,0,1,0,1,1,0,9901.0,N21W14,203.0,190.0,DAI,7.0,16.0,BETA-GAMMA-DELTA,2002-04-12 00:30,21.0,14.0
5062,2002-04-13 00:30,C,9900,C3.6,1,0,0,1,0,0,9900.0,S28W57,232.0,140.0,DAO,8.0,14.0,BETA-GAMMA,2002-04-13 00:30,-28.0,57.0
5063,2002-04-13 00:30,C,9907,C3.1,1,0,0,1,0,0,9907.0,S05E61,114.0,380.0,EAI,13.0,14.0,BETA-GAMMA,2002-04-13 00:30,-5.0,-61.0
5064,2002-04-13 00:30,C,9906,C1.9,1,0,0,1,0,0,9906.0,S16E26,149.0,190.0,DAI,7.0,20.0,BETA-GAMMA,2002-04-13 00:30,-16.0,-26.0
5065,2002-04-13 00:30,C,9907,C2.3,1,0,0,1,0,0,9907.0,S05E61,114.0,380.0,EAI,13.0,14.0,BETA-GAMMA,2002-04-13 00:30,-5.0,-61.0
5066,2002-04-13 00:30,C,9901,C2.9,1,0,0,1,0,0,9901.0,N21W26,201.0,190.0,DAI,6.0,17.0,BETA-GAMMA-DELTA,2002-04-13 00:30,21.0,26.0
5067,2002-04-14 00:30,C,9907,C5.5,1,0,0,1,0,0,9907.0,S04E46,116.0,440.0,DAC,10.0,30.0,BETA-GAMMA,2002-04-14 00:30,-4.0,-46.0
5068,2002-04-14 00:30,M,9893,M1.4,0,1,0,1,1,0,9893.0,N18W53,215.0,400.0,FKI,16.0,17.0,BETA-GAMMA-DELTA,2002-04-14 00:30,18.0,53.0
5069,2002-04-14 00:30,C,9907,C8.6,1,0,0,1,0,0,9907.0,S04E46,116.0,440.0,DAC,10.0,30.0,BETA-GAMMA,2002-04-14 00:30,-4.0,-46.0
5070,2002-04-14 00:30,C,9907,C5.3,1,0,0,1,0,0,9907.0,S04E46,116.0,440.0,DAC,10.0,30.0,BETA-GAMMA,2002-04-14 00:30,-4.0,-46.0
5071,2002-04-14 00:30,C,9893,C9.6,1,0,0,1,0,0,9893.0,N18W53,215.0,400.0,FKI,16.0,17.0,BETA-GAMMA-DELTA,2002-04-14 00:30,18.0,53.0
5072,2002-04-14 00:30,C,9906,C3.8,1,0,0,1,0,0,9906.0,S15E13,149.0,470.0,DKC,10.0,38.0,BETA-GAMMA-DELTA,2002-04-14 00:30,-15.0,-13.0
5073,2002-04-14 00:30,C,9907,C4.4,1,0,0,1,0,0,9907.0,S04E46,116.0,440.0,DAC,10.0,30.0,BETA-GAMMA,2002-04-14 00:30,-4.0,-46.0
5074,2002-04-14 00:30,C,9893,C7.3,1,0,0,1,0,0,9893.0,N18W53,215.0,400.0,FKI,16.0,17.0,BETA-GAMMA-DELTA,2002-04-14 00:30,18.0,53.0
5075,2002-04-14 00:30,C,9893,C7.2,1,0,0,1,0,0,9893.0,N18W53,215.0,400.0,FKI,16.0,17.0,BETA-GAMMA-DELTA,2002-04-14 00:30,18.0,53.0
5076,2002-04-14 00:30,M,9893,M3.7,0,1,0,1,1,0,9893.0,N18W53,215.0,400.0,FKI,16.0,17.0,BETA-GAMMA-DELTA,2002-04-14 00:30,18.0,53.0
5077,2002-04-15 00:30,C,9893,C9.8,1,0,0,1,0,0,9893.0,N20W67,216.0,400.0,EAI,13.0,13.0,BETA-GAMMA-DELTA,2002-04-15 00:30,20.0,67.0
5078,2002-04-15 00:30,M,9906,M1.2,0,1,0,1,1,0,9906.0,S15W02,151.0,640.0,EKI,12.0,32.0,BETA-GAMMA-DELTA,2002-04-15 00:30,-15.0,2.0
5079,2002-04-15 00:30,C,9901,C3.0,1,0,0,1,0,0,9901.0,N22W56,205.0,180.0,DAO,8.0,14.0,BETA,2002-04-15 00:30,22.0,56.0
5080,2002-04-15 00:30,C,9905,C3.1,1,0,0,1,0,0,9905.0,S14W55,204.0,60.0,DSO,8.0,4.0,BETA,2002-04-15 00:30,-14.0,55.0
5081,2002-04-15 00:30,M,9901,M1.2,0,1,0,1,1,0,9901.0,N22W56,205.0,180.0,DAO,8.0,14.0,BETA,2002-04-15 00:30,22.0,56.0
5082,2002-04-16 00:30,C,9904,C2.5,1,0,0,1,0,0,,,,,,,,,,,
5083,2002-04-16 00:30,C,9904,C9.3,1,0,0,1,0,0,,,,,,,,,,,
5084,2002-04-16 00:30,M,9893,M2.5,0,1,0,1,1,0,9893.0,N19W81,217.0,350.0,CAI,12.0,10.0,BETA-GAMMA,2002-04-16 00:30,19.0,81.0
5085,2002-04-17 00:30,C,9905,C9.9,1,0,0,1,0,0,9905.0,S15W83,206.0,50.0,DRO,8.0,3.0,BETA,2002-04-17 00:30,-15.0,83.0
5086,2002-04-17 00:30,C,9905,C2.3,1,0,0,1,0,0,9905.0,S15W83,206.0,50.0,DRO,8.0,3.0,BETA,2002-04-17 00:30,-15.0,83.0
5087,2002-04-17 00:30,C,9905,C1.8,1,0,0,1,0,0,9905.0,S15W83,206.0,50.0,DRO,8.0,3.0,BETA,2002-04-17 00:30,-15.0,83.0
5088,2002-04-17 00:30,M,9906,M2.6,0,1,0,1,1,0,9906.0,S15W28,151.0,590.0,EKI,13.0,27.0,BETA-GAMMA-DELTA,2002-04-17 00:30,-15.0,28.0
5089,2002-04-17 00:30,C,9905,C6.9,1,0,0,1,0,0,9905.0,S15W83,206.0,50.0,DRO,8.0,3.0,BETA,2002-04-17 00:30,-15.0,83.0
5090,2002-04-18 00:30,C,9907,C1.5,1,0,0,1,0,0,9907.0,S03W07,117.0,100.0,EAI,11.0,25.0,BETA,2002-04-18 00:30,-3.0,7.0
5091,2002-04-18 00:30,C,9905,C3.0,1,0,0,1,0,0,,,,,,,,,,,
5092,2002-04-19 00:30,C,9906,C1.7,1,0,0,1,0,0,9906.0,S14W55,151.0,770.0,EKC,15.0,33.0,BETA-GAMMA,2002-04-19 00:30,-14.0,55.0
5093,2002-04-19 00:30,C,9906,C2.0,1,0,0,1,0,0,9906.0,S14W55,151.0,770.0,EKC,15.0,33.0,BETA-GAMMA,2002-04-19 00:30,-14.0,55.0
5094,2002-04-19 00:30,C,9906,C2.5,1,0,0,1,0,0,9906.0,S14W55,151.0,770.0,EKC,15.0,33.0,BETA-GAMMA,2002-04-19 00:30,-14.0,55.0
5095,2002-04-19 00:30,C,9906,C3.4,1,0,0,1,0,0,9906.0,S14W55,151.0,770.0,EKC,15.0,33.0,BETA-GAMMA,2002-04-19 00:30,-14.0,55.0
5096,2002-04-20 00:30,C,9912,C4.1,1,0,0,1,0,0,9912.0,N09E15,68.0,60.0,DAO,5.0,12.0,BETA,2002-04-20 00:30,9.0,-15.0
5097,2002-04-21 00:30,X,9906,X1.5,0,0,1,1,1,1,9906.0,S14W79,149.0,680.0,EAC,13.0,27.0,BETA-GAMMA,2002-04-21 00:30,-14.0,79.0
5098,2002-04-22 00:30,C,9906,C7.7,1,0,0,1,0,0,9906.0,S14W90,147.0,330.0,EAI,12.0,14.0,BETA-GAMMA,2002-04-22 00:30,-14.0,90.0
5099,2002-04-22 00:30,C,9915,C3.5,1,0,0,1,0,0,9915.0,N11E54,3.0,30.0,HRX,1.0,1.0,ALPHA,2002-04-22 00:30,11.0,-54.0
5100,2002-04-22 00:30,C,9916,C5.5,1,0,0,1,0,0,9916.0,S17E71,346.0,150.0,DAO,6.0,4.0,BETA,2002-04-22 00:30,-17.0,-71.0
5101,2002-04-22 00:30,C,9914,C1.3,1,0,0,1,0,0,9914.0,N04E44,13.0,70.0,CAO,6.0,5.0,BETA,2002-04-22 00:30,4.0,-44.0
5102,2002-04-22 00:30,C,9912,C2.8,1,0,0,1,0,0,9912.0,N10W12,69.0,270.0,DAI,7.0,21.0,BETA-GAMMA,2002-04-22 00:30,10.0,12.0
5103,2002-04-22 00:30,C,9914,C1.4,1,0,0,1,0,0,9914.0,N04E44,13.0,70.0,CAO,6.0,5.0,BETA,2002-04-22 00:30,4.0,-44.0
5104,2002-04-22 00:30,C,9914,C1.6,1,0,0,1,0,0,9914.0,N04E44,13.0,70.0,CAO,6.0,5.0,BETA,2002-04-22 00:30,4.0,-44.0
5105,2002-04-23 00:30,C,9915,C1.1,1,0,0,1,0,0,9915.0,N12E42,2.0,120.0,DAO,6.0,9.0,BETA,2002-04-23 00:30,12.0,-42.0
5106,2002-04-24 00:30,C,9913,C1.7,1,0,0,1,0,0,9913.0,S15W31,61.0,30.0,CSO,6.0,6.0,BETA,2002-04-24 00:30,-15.0,31.0
5107,2002-04-24 00:30,C,9913,C1.4,1,0,0,1,0,0,9913.0,S15W31,61.0,30.0,CSO,6.0,6.0,BETA,2002-04-24 00:30,-15.0,31.0
5108,2002-04-24 00:30,C,9913,C2.0,1,0,0,1,0,0,9913.0,S15W31,61.0,30.0,CSO,6.0,6.0,BETA,2002-04-24 00:30,-15.0,31.0
5109,2002-04-24 00:30,C,9913,C1.7,1,0,0,1,0,0,9913.0,S15W31,61.0,30.0,CSO,6.0,6.0,BETA,2002-04-24 00:30,-15.0,31.0
5110,2002-04-24 00:30,C,9912,C4.8,1,0,0,1,0,0,9912.0,N11W38,68.0,240.0,DAI,7.0,16.0,BETA,2002-04-24 00:30,11.0,38.0
